"X1385" "X1918" "X1799" "X0440" "X1371" "X1976" "X0339" "X1419" "X1358" "X0843" "X0180" "X1421" "X0791" "X1952" "X1403" "X1958" "X1860" "X1382" "X1942" "X1869" "X0859" "X0915" "X2114" "X0543" "X1436" "X1886" "X0197" "X0692" "X0134" "X1787" "X1915" "X1368" "X0159" "X2092" "X1962" "X1632" "X0343" "X1437" "X0174" "X0849" "X0396" "X0153" "X0144" "X0720" "X1416" "X1443" "X1511" "X0187" "X1937" "X1414" "X0208" "X0761" "X1445" "X1940" "X0196" "X1927" "X1633" "X1963" "X1916" "X1377" "X0805" "X1925" "X1514" "X1392" "X1360" "X0456" "X0122" "X0167" "X1441" "X0471" "X1379" "X1401" "X0243" "X0753" "X0194" "X0792" "X1929" "X2049" "X2121" "X0264" "X1389" "X0211" "X1859" "X0155" "X1973" "X0736" "X1423" "X1939" "X1730" "X0828" "X1619" "X1904" "X0126" "X1376" "X1363" "BD" "X0073" "X1470" "X1381" "X1923" "X1373" "X1370" "X1919" "X1624" "X1815" "X1889" "X1418" "X1914" "X1993" "X0694" "X1528" "X1424" "X0987" "X1345" "X0806" "X1933" "X0660" "X1515" "X1405" "X0125" "X1951" "X0124" "X1906" "X0347" "X1744" "X1922" "X1420" "X1921" "X1433" "X1456" "X1397" "X1971" "X1887" "X1935" "X0686" "X1924" "X1677" "X1432" "X0147" "X1992" "X1413" "X1965" "X0668" "X1417" "X1390" "X1991" "X1926" "X1902" "X1967" "X0989" "X0363" "X1913" "X0219" "X1842" "X1974" "X1943" "X1378" "X2009" "X1941" "X0434" "X0190" "X1398" "X1427" "X1395" "X1762" "X1426" "X1415" "X0280" "X1328" "X0380" "X1425" "X0173" "X1769" "X0433" "X0177" "X1931" "X1972" "X0014" "X0820" "X1430" "X1716" "X1702" "X1806" "X0148" "X1625" "X1938" "X1464" "X1374" "X1920" "X1606" "X1391" "X1805" "X1444" "X1861" "X1375" "X1440" "X1384" "X0175" "X0207" "X0262" "X0170" "X1409" "X1961" "X1636" "X1959" "X1905" "X1955" "X0123" "X0233" "X1411" "X0165" "X0025" "X1970" "X2113" "X0172" "X3916" "X1934" "X0154" "X0882" "X2010" "X1932" "X0617" "X1465" "X0956" "X1429" "X1953" "X1956" "X0176" "X0967" "X0340" "X1917" "X1960" "X1966" "X1393" "X1410" "X0135" "X0150" "X1359" "X1431" "X1994" "X0214" "X1380" "X0146" "X1412" "X1386" "X1930" "X1406" "X1598" "X1394" "X0487" "X2115" "X1936" "X0510" "X1471" "X0072" "X0265" "X2046" "X0191" "X1950" "X1786" "X1888" "X1643" "X1890" "X1346" "X0152" "X1978" "X0149" "X1717" "X1954" "X1912" "X0182" "X1964" "X1442" "X1968" "X0157" "X1428" "X2122" "X0419" "X0893" "X1777" "X1627" "X1798" "X0127" "X0013" "X0851" "X0702" "X1928" "X1396" "X3915" "X0142" "X1388" "X3919" "X1896" "X1808" "X0769" "X1408" "X1332" "X1969"
"1955" 0 0.00313851720150051 -0.00547514735023768 0 0 0.0194750175708427 0 0 0 0 0 0 0 0.00614567173748666 0 0.0163810741444845 -0.0027322868246478 0 0.0407786773269231 0 0 0 0 0 0 -0.00316341856401858 0 0 0 -5.90212489318783e-05 0 0 0 0 0.0445748618426064 -0.00646620620304434 0 0 0 0 0 0 0 0 0 0 0.00328631557896469 0 0.0145378209578445 0 0 0 0 0.013608944218042 0 0.00912196143227502 -0.00811562245266897 0.0396895665092749 0 0 0 0.00904116074649524 0.000810470247898542 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00490841318407854 0 0 0 0 0 -0.00789084626469668 0 0.009650172744477 0 0 0.0307571276913578 0 0 0 0.0186487633443636 0 0 0 0 0 0 0 0.0461820954141628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050493723921978 0 9.87961802965578e-05 0 0 0.0245770374051277 0 0.0072258448952221 0 0 0.0130731511619305 0 0.0040046749823115 0 0 0 0.0371580273862359 -0.00315786577345497 0.00615678906670439 0 0.0270248438195457 0 0 0 0 0 0.0481145257428877 0 0 0 0 0.0167485929687048 0 0 0 0 0 0 0 0.0110735921621519 0.03428631482867 0 0 0.0208494864514452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197847086913526 0.0381709092447875 0 0 0 0 0 0 0 0 0.0289331531615639 0 0 0.00385402055709179 0 0 -0.000877193873561917 0 0 0 0 0 0 0 0 0 0 0.0458280205381191 -0.0016326686517017 0.00519641151424279 0.0377622149546883 0 0 0 0 0 0 0.033859072226307 0 0 0 0.00465142191256595 0 0 0 0.0490211871509036 0 0 0 0 0.0149025056509675 0.00182272506258284 0 0 0 0.000648967546239263 0.0235810905425842 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0351096904971447 0 0 0 0 0 0.0266781811158115 0 0 0 0 0 0 0.0196536476103447 -0.00436544941182183 -0.00558477007384901 -0.0020092477503764 -0.00320482291373286 0 0 0 0 0 0.0184457319885598 0.0011150120746491 0 0.0629394311092802 0 0 0 0 0 0 0 -0.00801152555825426 0 -0.00296696152767048 0 0 0 0 0.00805428997465596 0 0 0 0 0 0 0 0 0 0 0.026081405687407
"0123" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0233" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1411" 0.00830976745238827 0 0 0 0.00550695440202371 0 0 0.0178716489063107 0 0 0 0.0176023757771287 0 0 0.013780497080807 0 0 0.00635887835973866 0 0 0 0 0 0 0.0096125541623226 0 0 0 0 0 0 0.00645791149746987 0 0 0 0 0 0 0 0 0 0 0 0 0.0327252370554498 0 0 0 0 0.00670132653897276 0 0 0 0 0 0 0 0 0 0.0230112156385166 0 0 0 0.00538590896914558 0 0 0 0 0 0 0.011888416860182 0.0204378781588811 0 0 0 0 0 0 0 0 0.0153689694310979 0 0 0 0 0 0.00310283893461849 0 0 0 0 0 0 0.0155754054037271 0 0 0 0 0.0252121580122503 0 0.0199196710087721 0.0117195145952258 0 0 0 0 0 0 0 0 0 0.0157047758132096 0 0 0 0 0 0 0.0125431424953568 0 0 0 0 0 0 0 0.00628487641788372 0 0.00191827493453788 0 0.0173031271148092 0 0 0 0 0 0 0.0264534484491609 0 0 0.0171884862518786 0 0 0.00520345475593266 0 0 0 0 0 0 0 0 0 0 0 0 0.0217988423980024 0 0 0 0 0.00195071710979777 0.00186506179957347 0.0144695616925693 0 0.0321454571056903 0.00922876269747127 0 0 0 0 0 0 0 0 0 0 0 0 0.0227128311785288 0 0 0 0 0 0 0 0.018263872212576 0 0 0.0202734980975878 0 0 0 0.0220538567621467 0 0.0172034571769169 0 0 0 0 0.0305064668348503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02358811053982 0 0 0 0 0 0 0 0 0.0230511794139196 0.0349503879213755 0 0 0 0.0249314667984077 0 0 0.0129576601834524 0 0.024637186360564 0.0158103779497438 0 0.00414540799161963 0 0.025109318372196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281056650176858 0 0 0 0 0 0 0 0 0 0 0 0.0268168937387218 0 0 0.0120025509337625 0 0 0 0 0.0345862615127206 0 0
"0165" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0025" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1970" 0 0.00508321408445643 -0.00149684402361255 0 0 0.00145980294412816 0 0 0 0 0 0 0 0.012962143031924 0 0.0247530985818813 0 0 0.0448379015148297 0 0 0 0.000344974454581446 0 0 -0.0116842115419203 0 0 0 -0.00533942453298715 0 0 0 0 0.0229731223517055 -0.0145620134507772 0 0 0 0 0 0 0 0 0 0 0.00310726481338233 0 0 0 0 0 0 0 0 0.018459895576374 -0.0222313500717359 0.0190847062720514 0 0 0 0.032153083726549 0.0111319922040516 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109162101343802 0 0 0 0 0 -0.013974333348717 0 0.0215495578208457 0 0 0.00654705618008195 0 0 0 0 0 0 0 0 0 0 0 0.0461316597175657 0 0 0.00837337262881038 -0.0112998018346903 0 0 0 0 0 0 0 0 0 0 0 0.0557681646037086 0 0.00748242314544214 0 0 0.000638532681712191 0 0.0306617362206103 0 0 0.0342938024594348 0 0.00227788973447586 0 0.00117313419727661 0 0.0496654563216525 -0.0154991100446403 0.0032645054198533 0 0.0307449516151932 0 0 0 0 0 0.0108975411959884 0 0 0 0 0.0237995718654485 0 0 0 0 0 0 0 0.034968183104257 0.0393118718368335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0224172353910833 0.0426803553032139 0 0 0 0 0 0 0 -0.0142918941824605 0.00151367724393155 0 0 0.027248018600295 0 0 -0.0132580886273548 0 0 0 0 0 0 0 0 0 0 0.00475047850078045 -0.000514051130696726 0.0217117977600754 0.00934807121792903 0 0 0 0 0 0 0 0.000606474739182311 0 0 0.00360942695645752 0 0 0 0.0366298268457943 0 0 0 0 0.0236406288488054 0.00355472326713155 0 0 0 0 0.0216183942010822 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0245921635220331 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00670462802151697 -0.000428216073161654 -0.00572123240079247 -0.0108890574100998 0 0 0 0 -0.00116344841547448 0.0182117577682861 0.00341228806954475 0 0.00571877868279118 0 0 0 0 0 0 0 -0.0183249288822439 0 0 0 0 0 0 0.0160991901110774 0 0 0 0 0 -5.33670444042885e-05 0 0 0 0 0
"2113" 0 0.000235621289161675 0 0 0 8.99026335311231e-05 0 0 0 0 0 0 0 0.00429072488026828 0 0.004844138174669 0 0 0.00812679368001804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00288585049745882 0 0 0 0 0.000580671116272082 0 0.00484204515018688 0 0 0 0 0 0.00549346969629778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00241702560724186 0 0 0 0 0 0 0 0.00352156928430964 0 0 0.00510392058888705 0 0 0 0.00223767461647534 0 0 0 0 0 0 0 0.00281506077523512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00452574523747102 0 0.00303652227799527 0 0 0.00390685787951785 0 0.00178997920460253 0 0 0 0.00399796800958855 0 0 0 0.00201178107544469 0 0 0 0 0 0 0 0 0 0 0.00254137920026545 0 0 0 0 0 0 0 5.40036471881682e-05 0.0146444218768486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132223647061788 0.00851199557814815 0 0 0 0 0 0 0 0 0.00108211080926574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00863887390646883 0.00510861097267081 0 0 0 0 0 0.00451217196931794 0 0 0 0 0 0 0 0.00205561815778494 0 0 0 0 0.00270293716987171 0 0 0 0 0 0.00460769837744596 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00344804987246246 0 0 0 0 0 0.00481010664238117 0 0 0 0 0 0 0.0059948056180361 -0.000861944438702224 0 0 0 0 0 0 0 0 0.00531922758632126 0 0 0.00463839213912942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00375337010952222 0 0 0 0 0 0 0 0 0 0 0.005126648351259
"0172" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3916" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1934" 0 0.00381829301399937 -0.0034087420540654 0 0 0.0111433576874653 0 0 0 0 0 0 0 0.00708925435179765 0 0.00906224249699868 0 0 0.0122675849495525 0 0 0 0 0 0 -0.00254358686368186 0 0 0 0 0 0 0 0 0.00208072447683457 -0.00208471687083729 0 0 0 0 0 0 0 0 0 0 0.00208089304861843 0 0.00557779604616152 0 0 0 0 0.0060558166463679 0 0.00556542354258429 0 0 0 0 0 0.00786685729925211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00289122794412403 0 0.00632791037629617 0 0 0.0145431289090184 0 0 0 0.015953037432965 0 0 0 0 0 0 0 0.0144603701760776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00638360942753283 0 0 0.00352699862441495 0 0.00709935238332029 0 0 0 0.0195637284694511 0 0.00278135946738192 0 0.00493172665032781 0 0 0 0 0 0 0 0 0 0 0.00427732938946214 0 0 0 0 0 0 0 0.00403339429036385 0.0148704958547794 0 0 0.00619414047847594 0 0 0 0 0 0 0.005661218872782 0 0 0 0 0 0 0 0 0 0 0.021976225634994 0 0 0 0 0 0 0 0 0.015870713978625 0 0 0.00532107521620521 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537245839483187 0 0.00454095300310589 0.0322411376811291 0.0109730796781419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00807941355292244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014935553171034 -0.000945738183518868 -0.00212461892154772 0 -0.00178219426021486 0 0 0 0 0 0.0108706113073021 0 0 0 0 0 0 0 0 0 0 0 0 -0.00190224714234277 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000455363441690263 0 0
"0154" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0882" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1932" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197526138883941 0 0 0 0 0.0178013837090321 -0.00740527452731615 0 0 0.0122995513197931 0 0 -0.00158770928472544 0 0 0 -0.0116460818351218 0 0 0 0.00178934972691229 0.0373058479124196 -0.0198035632064855 0 0 0 0 0 0 0 0 0 0 0.00284256788946863 0 0 0 0 0 0 0 0 0.00458652325625957 -0.0180349553389208 0.0378902796977974 0.00505592471125664 0 0 0.0244834648794442 0.015855716668942 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0128139147667843 0 0 0 0 0 -0.000968250417407121 0 0.00106163535856684 0 0 0 0 0 0 0.0259351655543794 0 0 0 0 0 0 0 0.0263096645378722 0 0 0 -0.018795128957656 -0.00844147772826343 0 0 0 0 0 0 0 0 0 0 0.0358384303301049 0 0.0123966569649393 0 0 0 0 0.0227780618916989 0 0 0.0199166068826481 0 0 0 0 0 0.0217994958105088 0 0 0 0.0180291840570314 -0.00202812083605319 0 0 0 0 0.0224342418616366 0 0 0 0 0.013809258093531 0 0 0 0 1.89500859046672e-05 0 -0.000564642811953111 0.0149890425926458 0.0102082945069167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0142239339061138 0 0 0.00801307805554083 0.0105559321724158 0 0 0 0 0 0 0 -0.0230988425699297 0 0 0 0 -0.00556853785941802 0 -0.0106580134268048 0 -0.0177282698248725 0 0 0 0 0 0 0 0 0.00819858521184831 0 0.0175246790662529 0.0112894966465058 0 0 0 0 0 0 0.00416439166953444 0.0125182256698595 0 0 0.00142207435044753 0 0 0 0 0 0 0 0 0.00516193621733804 0.00480202508590618 0 0 0 0 0.000576983884852627 0 0 0 0 0 0 0 0 0 6.65289955846751e-05 0 0 0 0.00269136949074197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0168023813196683 -0.0136223206235801 -0.014089238298188 0 0 0 0 -0.00392912034027221 0 0.00313309480208709 0 0.0193386833090956 0 0.000203720886026783 0 0 0.00365214872909618 0 0 -0.0100246560622464 0 0 0 0 0 0 0.00955300111761093 0 0 0 0 0 -0.011610488469754 0 0 0 0 7.15079601725346e-05
"0617" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
